,CA,FT,CrT,CoT,GCT,BT,FPC
26/9/2050 02:00,0,0,0,0,0,0,0
26/9/2050 03:00,0,0,0,0,0,0,0
26/9/2050 04:00,0,0,0,0,0,0,0
26/9/2050 05:00,0,0,0,0,0,0,0
26/9/2050 06:00,0,0,0,0,0,0,0
26/9/2050 07:00,0,0,0,0,0,0,0
26/9/2050 08:00,0,0,0,0,0,0,0
26/9/2050 09:00,0,0,0,0,0,0,0
26/9/2050 10:00,0,0,0,0,0,0,0
26/9/2050 11:00,0,0,0,0,0,0,0
26/9/2050 12:00,0,0,0,0,0,0,0
26/9/2050 13:00,0,0,0,0,0,0,0
26/9/2050 14:00,0,0,0,0,0,0,0
26/9/2050 15:00,0,0,0,0,0,0,0
26/9/2050 16:00,0,0,0,0,0,0,0
26/9/2050 17:00,0,0,0,0,0,0,0
26/9/2050 18:00,0,0,0,0,0,0,0
26/9/2050 19:00,0,0,0,0,0,0,0
26/9/2050 20:00,0,0,0,0,0,0,0
26/9/2050 21:00,0,0,0,0,0,0,0
26/9/2050 22:00,0,0,0,0,0,0,0
26/9/2050 23:00,0,-539400,-2231000,-1177851801,-184956474,-1203361251,0
27/9/2050 00:00,0,0,0,0,0,0,0
27/9/2050 01:00,0,0,0,0,0,0,0
27/9/2050 02:00,0,0,0,0,0,0,0
27/9/2050 03:00,0,0,0,0,0,0,0
27/9/2050 04:00,0,0,0,0,0,0,0
27/9/2050 05:00,0,0,0,0,0,0,0
27/9/2050 06:00,0,0,0,0,0,0,0
27/9/2050 07:00,0,0,0,0,0,0,0
27/9/2050 08:00,0,0,0,0,0,0,0
27/9/2050 09:00,0,0,0,0,0,0,0
27/9/2050 10:00,0,0,0,0,0,0,0
27/9/2050 11:00,0,0,0,0,0,0,0
27/9/2050 12:00,0,0,0,0,0,0,0
27/9/2050 13:00,0,0,0,0,0,0,0
27/9/2050 14:00,0,0,0,0,0,0,0
27/9/2050 15:00,0,0,0,0,0,0,0
27/9/2050 16:00,0,0,0,0,0,0,0
27/9/2050 17:00,0,0,0,0,0,0,0
27/9/2050 18:00,0,0,0,0,0,0,0
27/9/2050 19:00,0,0,0,0,0,0,0
27/9/2050 20:00,0,0,0,0,0,0,0
27/9/2050 21:00,0,0,0,0,0,0,0
27/9/2050 22:00,0,0,0,0,0,0,0
27/9/2050 23:00,0,-539400,-2231000,-1177851801,-184956474,-1203361251,0
28/9/2050 00:00,0,0,0,0,0,0,0
28/9/2050 01:00,0,0,0,0,0,0,0
28/9/2050 02:00,0,0,0,0,0,0,0
28/9/2050 03:00,0,0,0,0,0,0,0
28/9/2050 04:00,0,0,0,0,0,0,0
28/9/2050 05:00,0,0,0,0,0,0,0
28/9/2050 06:00,0,0,0,0,0,0,0
28/9/2050 07:00,0,0,0,0,0,0,0
28/9/2050 08:00,0,0,0,0,0,0,0
28/9/2050 09:00,0,0,0,0,0,0,0
28/9/2050 10:00,0,0,0,0,0,0,0
28/9/2050 11:00,0,0,0,0,0,0,0
28/9/2050 12:00,0,0,0,0,0,0,0
28/9/2050 13:00,0,0,0,0,0,0,0
28/9/2050 14:00,0,0,0,0,0,0,0
28/9/2050 15:00,0,0,0,0,0,0,0
28/9/2050 16:00,0,0,0,0,0,0,0
28/9/2050 17:00,0,0,0,0,0,0,0
28/9/2050 18:00,0,0,0,0,0,0,0
28/9/2050 19:00,0,0,0,0,0,0,0
28/9/2050 20:00,0,0,0,0,0,0,0
28/9/2050 21:00,0,0,0,0,0,0,0
28/9/2050 22:00,0,0,0,0,0,0,0
28/9/2050 23:00,0,-539400,-2231000,-1177851801,-184956474,-1203361251,0
29/9/2050 00:00,0,0,0,0,0,0,0
29/9/2050 01:00,0,0,0,0,0,0,0
29/9/2050 02:00,0,0,0,0,0,0,0
29/9/2050 03:00,0,0,0,0,0,0,0
29/9/2050 04:00,0,0,0,0,0,0,0
29/9/2050 05:00,0,0,0,0,0,0,0
29/9/2050 06:00,0,0,0,0,0,0,0
29/9/2050 07:00,0,0,0,0,0,0,0
29/9/2050 08:00,0,0,0,0,0,0,0
29/9/2050 09:00,0,0,0,0,0,0,0
29/9/2050 10:00,0,0,0,0,0,0,0
29/9/2050 11:00,0,0,0,0,0,0,0
29/9/2050 12:00,0,0,0,0,0,0,0
29/9/2050 13:00,0,0,0,0,0,0,0
29/9/2050 14:00,0,0,0,0,0,0,0
29/9/2050 15:00,0,0,0,0,0,0,0
29/9/2050 16:00,0,0,0,0,0,0,0
29/9/2050 17:00,0,0,0,0,0,0,0
29/9/2050 18:00,0,0,0,0,0,0,0
29/9/2050 19:00,0,0,0,0,0,0,0
29/9/2050 20:00,0,0,0,0,0,0,0
29/9/2050 21:00,0,0,0,0,0,0,0
29/9/2050 22:00,0,0,0,0,0,0,0
29/9/2050 23:00,0,-539400,-2231000,-1177851801,-184956474,-1203361251,0
30/9/2050 00:00,0,0,0,0,0,0,0
30/9/2050 01:00,0,0,0,0,0,0,0
30/9/2050 02:00,0,0,0,0,0,0,0
30/9/2050 03:00,0,0,0,0,0,0,0
30/9/2050 04:00,0,0,0,0,0,0,0
30/9/2050 05:00,0,0,0,0,0,0,0
30/9/2050 06:00,0,0,0,0,0,0,0
30/9/2050 07:00,0,0,0,0,0,0,0
30/9/2050 08:00,0,0,0,0,0,0,0
30/9/2050 09:00,0,0,0,0,0,0,0
30/9/2050 10:00,0,0,0,0,0,0,0
30/9/2050 11:00,0,0,0,0,0,0,0
30/9/2050 12:00,0,0,0,0,0,0,0
30/9/2050 13:00,0,0,0,0,0,0,0
30/9/2050 14:00,0,0,0,0,0,0,0
30/9/2050 15:00,0,0,0,0,0,0,0
30/9/2050 16:00,0,0,0,0,0,0,0
30/9/2050 17:00,0,0,0,0,0,0,0
30/9/2050 18:00,0,0,0,0,0,0,0
30/9/2050 19:00,0,0,0,0,0,0,0
30/9/2050 20:00,0,0,0,0,0,0,0
30/9/2050 21:00,0,0,0,0,0,0,0
30/9/2050 22:00,0,0,0,0,0,0,0
30/9/2050 23:00,0,-539400,-2231000,-1177851801,-184956474,-1203361251,0
1/10/2050 0:00,0,0,0,0,0,0,0
1/10/2050 1:00,0,0,0,0,0,0,0
1/10/2050 2:00,0,0,0,0,0,0,0
1/10/2050 3:00,0,0,0,0,0,0,0
1/10/2050 4:00,0,0,0,0,0,0,0
1/10/2050 5:00,0,0,0,0,0,0,0
1/10/2050 6:00,0,0,0,0,0,0,0
1/10/2050 7:00,0,0,0,0,0,0,0
1/10/2050 8:00,0,0,0,0,0,0,0
1/10/2050 9:00,0,0,0,0,0,0,0
1/10/2050 10:00,0,0,0,0,0,0,0
1/10/2050 11:00,0,0,0,0,0,0,0
1/10/2050 12:00,0,0,0,0,0,0,0
1/10/2050 13:00,0,0,0,0,0,0,0
1/10/2050 14:00,0,0,0,0,0,0,0
1/10/2050 15:00,0,0,0,0,0,0,0
1/10/2050 16:00,0,0,0,0,0,0,0
1/10/2050 17:00,0,0,0,0,0,0,0
1/10/2050 18:00,0,0,0,0,0,0,0
1/10/2050 19:00,0,0,0,0,0,0,0
1/10/2050 20:00,0,0,0,0,0,0,0
1/10/2050 21:00,0,0,0,0,0,0,0
1/10/2050 22:00,0,0,0,0,0,0,0
1/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
2/10/2050 0:00,0,0,0,0,0,0,0
2/10/2050 1:00,0,0,0,0,0,0,0
2/10/2050 2:00,0,0,0,0,0,0,0
2/10/2050 3:00,0,0,0,0,0,0,0
2/10/2050 4:00,0,0,0,0,0,0,0
2/10/2050 5:00,0,0,0,0,0,0,0
2/10/2050 6:00,0,0,0,0,0,0,0
2/10/2050 7:00,0,0,0,0,0,0,0
2/10/2050 8:00,0,0,0,0,0,0,0
2/10/2050 9:00,0,0,0,0,0,0,0
2/10/2050 10:00,0,0,0,0,0,0,0
2/10/2050 11:00,0,0,0,0,0,0,0
2/10/2050 12:00,0,0,0,0,0,0,0
2/10/2050 13:00,0,0,0,0,0,0,0
2/10/2050 14:00,0,0,0,0,0,0,0
2/10/2050 15:00,0,0,0,0,0,0,0
2/10/2050 16:00,0,0,0,0,0,0,0
2/10/2050 17:00,0,0,0,0,0,0,0
2/10/2050 18:00,0,0,0,0,0,0,0
2/10/2050 19:00,0,0,0,0,0,0,0
2/10/2050 20:00,0,0,0,0,0,0,0
2/10/2050 21:00,0,0,0,0,0,0,0
2/10/2050 22:00,0,0,0,0,0,0,0
2/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
3/10/2050 0:00,0,0,0,0,0,0,0
3/10/2050 1:00,0,0,0,0,0,0,0
3/10/2050 2:00,0,0,0,0,0,0,0
3/10/2050 3:00,0,0,0,0,0,0,0
3/10/2050 4:00,0,0,0,0,0,0,0
3/10/2050 5:00,0,0,0,0,0,0,0
3/10/2050 6:00,0,0,0,0,0,0,0
3/10/2050 7:00,0,0,0,0,0,0,0
3/10/2050 8:00,0,0,0,0,0,0,0
3/10/2050 9:00,0,0,0,0,0,0,0
3/10/2050 10:00,0,0,0,0,0,0,0
3/10/2050 11:00,0,0,0,0,0,0,0
3/10/2050 12:00,0,0,0,0,0,0,0
3/10/2050 13:00,0,0,0,0,0,0,0
3/10/2050 14:00,0,0,0,0,0,0,0
3/10/2050 15:00,0,0,0,0,0,0,0
3/10/2050 16:00,0,0,0,0,0,0,0
3/10/2050 17:00,0,0,0,0,0,0,0
3/10/2050 18:00,0,0,0,0,0,0,0
3/10/2050 19:00,0,0,0,0,0,0,0
3/10/2050 20:00,0,0,0,0,0,0,0
3/10/2050 21:00,0,0,0,0,0,0,0
3/10/2050 22:00,0,0,0,0,0,0,0
3/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
4/10/2050 0:00,0,0,0,0,0,0,0
4/10/2050 1:00,0,0,0,0,0,0,0
4/10/2050 2:00,0,0,0,0,0,0,0
4/10/2050 3:00,0,0,0,0,0,0,0
4/10/2050 4:00,0,0,0,0,0,0,0
4/10/2050 5:00,0,0,0,0,0,0,0
4/10/2050 6:00,0,0,0,0,0,0,0
4/10/2050 7:00,0,0,0,0,0,0,0
4/10/2050 8:00,0,0,0,0,0,0,0
4/10/2050 9:00,0,0,0,0,0,0,0
4/10/2050 10:00,0,0,0,0,0,0,0
4/10/2050 11:00,0,0,0,0,0,0,0
4/10/2050 12:00,0,0,0,0,0,0,0
4/10/2050 13:00,0,0,0,0,0,0,0
4/10/2050 14:00,0,0,0,0,0,0,0
4/10/2050 15:00,0,0,0,0,0,0,0
4/10/2050 16:00,0,0,0,0,0,0,0
4/10/2050 17:00,0,0,0,0,0,0,0
4/10/2050 18:00,0,0,0,0,0,0,0
4/10/2050 19:00,0,0,0,0,0,0,0
4/10/2050 20:00,0,0,0,0,0,0,0
4/10/2050 21:00,0,0,0,0,0,0,0
4/10/2050 22:00,0,0,0,0,0,0,0
4/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
5/10/2050 0:00,0,0,0,0,0,0,0
5/10/2050 1:00,0,0,0,0,0,0,0
5/10/2050 2:00,0,0,0,0,0,0,0
5/10/2050 3:00,0,0,0,0,0,0,0
5/10/2050 4:00,0,0,0,0,0,0,0
5/10/2050 5:00,0,0,0,0,0,0,0
5/10/2050 6:00,0,0,0,0,0,0,0
5/10/2050 7:00,0,0,0,0,0,0,0
5/10/2050 8:00,0,0,0,0,0,0,0
5/10/2050 9:00,0,0,0,0,0,0,0
5/10/2050 10:00,0,0,0,0,0,0,0
5/10/2050 11:00,0,0,0,0,0,0,0
5/10/2050 12:00,0,0,0,0,0,0,0
5/10/2050 13:00,0,0,0,0,0,0,0
5/10/2050 14:00,0,0,0,0,0,0,0
5/10/2050 15:00,0,0,0,0,0,0,0
5/10/2050 16:00,0,0,0,0,0,0,0
5/10/2050 17:00,0,0,0,0,0,0,0
5/10/2050 18:00,0,0,0,0,0,0,0
5/10/2050 19:00,0,0,0,0,0,0,0
5/10/2050 20:00,0,0,0,0,0,0,0
5/10/2050 21:00,0,0,0,0,0,0,0
5/10/2050 22:00,0,0,0,0,0,0,0
5/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
6/10/2050 0:00,0,0,0,0,0,0,0
6/10/2050 1:00,0,0,0,0,0,0,0
6/10/2050 2:00,0,0,0,0,0,0,0
6/10/2050 3:00,0,0,0,0,0,0,0
6/10/2050 4:00,0,0,0,0,0,0,0
6/10/2050 5:00,0,0,0,0,0,0,0
6/10/2050 6:00,0,0,0,0,0,0,0
6/10/2050 7:00,0,0,0,0,0,0,0
6/10/2050 8:00,0,0,0,0,0,0,0
6/10/2050 9:00,0,0,0,0,0,0,0
6/10/2050 10:00,0,0,0,0,0,0,0
6/10/2050 11:00,0,0,0,0,0,0,0
6/10/2050 12:00,0,0,0,0,0,0,0
6/10/2050 13:00,0,0,0,0,0,0,0
6/10/2050 14:00,0,0,0,0,0,0,0
6/10/2050 15:00,0,0,0,0,0,0,0
6/10/2050 16:00,0,0,0,0,0,0,0
6/10/2050 17:00,0,0,0,0,0,0,0
6/10/2050 18:00,0,0,0,0,0,0,0
6/10/2050 19:00,0,0,0,0,0,0,0
6/10/2050 20:00,0,0,0,0,0,0,0
6/10/2050 21:00,0,0,0,0,0,0,0
6/10/2050 22:00,0,0,0,0,0,0,0
6/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
7/10/2050 0:00,0,0,0,0,0,0,0
7/10/2050 1:00,0,0,0,0,0,0,0
7/10/2050 2:00,0,0,0,0,0,0,0
7/10/2050 3:00,0,0,0,0,0,0,0
7/10/2050 4:00,0,0,0,0,0,0,0
7/10/2050 5:00,0,0,0,0,0,0,0
7/10/2050 6:00,0,0,0,0,0,0,0
7/10/2050 7:00,0,0,0,0,0,0,0
7/10/2050 8:00,0,0,0,0,0,0,0
7/10/2050 9:00,0,0,0,0,0,0,0
7/10/2050 10:00,0,0,0,0,0,0,0
7/10/2050 11:00,0,0,0,0,0,0,0
7/10/2050 12:00,0,0,0,0,0,0,0
7/10/2050 13:00,0,0,0,0,0,0,0
7/10/2050 14:00,0,0,0,0,0,0,0
7/10/2050 15:00,0,0,0,0,0,0,0
7/10/2050 16:00,0,0,0,0,0,0,0
7/10/2050 17:00,0,0,0,0,0,0,0
7/10/2050 18:00,0,0,0,0,0,0,0
7/10/2050 19:00,0,0,0,0,0,0,0
7/10/2050 20:00,0,0,0,0,0,0,0
7/10/2050 21:00,0,0,0,0,0,0,0
7/10/2050 22:00,0,0,0,0,0,0,0
7/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
8/10/2050 0:00,0,0,0,0,0,0,0
8/10/2050 1:00,0,0,0,0,0,0,0
8/10/2050 2:00,0,0,0,0,0,0,0
8/10/2050 3:00,0,0,0,0,0,0,0
8/10/2050 4:00,0,0,0,0,0,0,0
8/10/2050 5:00,0,0,0,0,0,0,0
8/10/2050 6:00,0,0,0,0,0,0,0
8/10/2050 7:00,0,0,0,0,0,0,0
8/10/2050 8:00,0,0,0,0,0,0,0
8/10/2050 9:00,0,0,0,0,0,0,0
8/10/2050 10:00,0,0,0,0,0,0,0
8/10/2050 11:00,0,0,0,0,0,0,0
8/10/2050 12:00,0,0,0,0,0,0,0
8/10/2050 13:00,0,0,0,0,0,0,0
8/10/2050 14:00,0,0,0,0,0,0,0
8/10/2050 15:00,0,0,0,0,0,0,0
8/10/2050 16:00,0,0,0,0,0,0,0
8/10/2050 17:00,0,0,0,0,0,0,0
8/10/2050 18:00,0,0,0,0,0,0,0
8/10/2050 19:00,0,0,0,0,0,0,0
8/10/2050 20:00,0,0,0,0,0,0,0
8/10/2050 21:00,0,0,0,0,0,0,0
8/10/2050 22:00,0,0,0,0,0,0,0
8/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
9/10/2050 0:00,0,0,0,0,0,0,0
9/10/2050 1:00,0,0,0,0,0,0,0
9/10/2050 2:00,0,0,0,0,0,0,0
9/10/2050 3:00,0,0,0,0,0,0,0
9/10/2050 4:00,0,0,0,0,0,0,0
9/10/2050 5:00,0,0,0,0,0,0,0
9/10/2050 6:00,0,0,0,0,0,0,0
9/10/2050 7:00,0,0,0,0,0,0,0
9/10/2050 8:00,0,0,0,0,0,0,0
9/10/2050 9:00,0,0,0,0,0,0,0
9/10/2050 10:00,0,0,0,0,0,0,0
9/10/2050 11:00,0,0,0,0,0,0,0
9/10/2050 12:00,0,0,0,0,0,0,0
9/10/2050 13:00,0,0,0,0,0,0,0
9/10/2050 14:00,0,0,0,0,0,0,0
9/10/2050 15:00,0,0,0,0,0,0,0
9/10/2050 16:00,0,0,0,0,0,0,0
9/10/2050 17:00,0,0,0,0,0,0,0
9/10/2050 18:00,0,0,0,0,0,0,0
9/10/2050 19:00,0,0,0,0,0,0,0
9/10/2050 20:00,0,0,0,0,0,0,0
9/10/2050 21:00,0,0,0,0,0,0,0
9/10/2050 22:00,0,0,0,0,0,0,0
9/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
10/10/2050 0:00,0,0,0,0,0,0,0
10/10/2050 1:00,0,0,0,0,0,0,0
10/10/2050 2:00,0,0,0,0,0,0,0
10/10/2050 3:00,0,0,0,0,0,0,0
10/10/2050 4:00,0,0,0,0,0,0,0
10/10/2050 5:00,0,0,0,0,0,0,0
10/10/2050 6:00,0,0,0,0,0,0,0
10/10/2050 7:00,0,0,0,0,0,0,0
10/10/2050 8:00,0,0,0,0,0,0,0
10/10/2050 9:00,0,0,0,0,0,0,0
10/10/2050 10:00,0,0,0,0,0,0,0
10/10/2050 11:00,0,0,0,0,0,0,0
10/10/2050 12:00,0,0,0,0,0,0,0
10/10/2050 13:00,0,0,0,0,0,0,0
10/10/2050 14:00,0,0,0,0,0,0,0
10/10/2050 15:00,0,0,0,0,0,0,0
10/10/2050 16:00,0,0,0,0,0,0,0
10/10/2050 17:00,0,0,0,0,0,0,0
10/10/2050 18:00,0,0,0,0,0,0,0
10/10/2050 19:00,0,0,0,0,0,0,0
10/10/2050 20:00,0,0,0,0,0,0,0
10/10/2050 21:00,0,0,0,0,0,0,0
10/10/2050 22:00,0,0,0,0,0,0,0
10/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
11/10/2050 0:00,0,0,0,0,0,0,0
11/10/2050 1:00,0,0,0,0,0,0,0
11/10/2050 2:00,0,0,0,0,0,0,0
11/10/2050 3:00,0,0,0,0,0,0,0
11/10/2050 4:00,0,0,0,0,0,0,0
11/10/2050 5:00,0,0,0,0,0,0,0
11/10/2050 6:00,0,0,0,0,0,0,0
11/10/2050 7:00,0,0,0,0,0,0,0
11/10/2050 8:00,0,0,0,0,0,0,0
11/10/2050 9:00,0,0,0,0,0,0,0
11/10/2050 10:00,0,0,0,0,0,0,0
11/10/2050 11:00,0,0,0,0,0,0,0
11/10/2050 12:00,0,0,0,0,0,0,0
11/10/2050 13:00,0,0,0,0,0,0,0
11/10/2050 14:00,0,0,0,0,0,0,0
11/10/2050 15:00,0,0,0,0,0,0,0
11/10/2050 16:00,0,0,0,0,0,0,0
11/10/2050 17:00,0,0,0,0,0,0,0
11/10/2050 18:00,0,0,0,0,0,0,0
11/10/2050 19:00,0,0,0,0,0,0,0
11/10/2050 20:00,0,0,0,0,0,0,0
11/10/2050 21:00,0,0,0,0,0,0,0
11/10/2050 22:00,0,0,0,0,0,0,0
11/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
12/10/2050 0:00,0,0,0,0,0,0,0
12/10/2050 1:00,0,0,0,0,0,0,0
12/10/2050 2:00,0,0,0,0,0,0,0
12/10/2050 3:00,0,0,0,0,0,0,0
12/10/2050 4:00,0,0,0,0,0,0,0
12/10/2050 5:00,0,0,0,0,0,0,0
12/10/2050 6:00,0,0,0,0,0,0,0
12/10/2050 7:00,0,0,0,0,0,0,0
12/10/2050 8:00,0,0,0,0,0,0,0
12/10/2050 9:00,0,0,0,0,0,0,0
12/10/2050 10:00,0,0,0,0,0,0,0
12/10/2050 11:00,0,0,0,0,0,0,0
12/10/2050 12:00,0,0,0,0,0,0,0
12/10/2050 13:00,0,0,0,0,0,0,0
12/10/2050 14:00,0,0,0,0,0,0,0
12/10/2050 15:00,0,0,0,0,0,0,0
12/10/2050 16:00,0,0,0,0,0,0,0
12/10/2050 17:00,0,0,0,0,0,0,0
12/10/2050 18:00,0,0,0,0,0,0,0
12/10/2050 19:00,0,0,0,0,0,0,0
12/10/2050 20:00,0,0,0,0,0,0,0
12/10/2050 21:00,0,0,0,0,0,0,0
12/10/2050 22:00,0,0,0,0,0,0,0
12/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
13/10/2050 00:00,0,0,0,0,0,0,0
13/10/2050 01:00,0,0,0,0,0,0,0
13/10/2050 02:00,0,0,0,0,0,0,0
13/10/2050 03:00,0,0,0,0,0,0,0
13/10/2050 04:00,0,0,0,0,0,0,0
13/10/2050 05:00,0,0,0,0,0,0,0
13/10/2050 06:00,0,0,0,0,0,0,0
13/10/2050 07:00,0,0,0,0,0,0,0
13/10/2050 08:00,0,0,0,0,0,0,0
13/10/2050 09:00,0,0,0,0,0,0,0
13/10/2050 10:00,0,0,0,0,0,0,0
13/10/2050 11:00,0,0,0,0,0,0,0
13/10/2050 12:00,0,0,0,0,0,0,0
13/10/2050 13:00,0,0,0,0,0,0,0
13/10/2050 14:00,0,0,0,0,0,0,0
13/10/2050 15:00,0,0,0,0,0,0,0
13/10/2050 16:00,0,0,0,0,0,0,0
13/10/2050 17:00,0,0,0,0,0,0,0
13/10/2050 18:00,0,0,0,0,0,0,0
13/10/2050 19:00,0,0,0,0,0,0,0
13/10/2050 20:00,0,0,0,0,0,0,0
13/10/2050 21:00,0,0,0,0,0,0,0
13/10/2050 22:00,0,0,0,0,0,0,0
13/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
14/10/2050 00:00,0,0,0,0,0,0,0
14/10/2050 01:00,0,0,0,0,0,0,0
14/10/2050 02:00,0,0,0,0,0,0,0
14/10/2050 03:00,0,0,0,0,0,0,0
14/10/2050 04:00,0,0,0,0,0,0,0
14/10/2050 05:00,0,0,0,0,0,0,0
14/10/2050 06:00,0,0,0,0,0,0,0
14/10/2050 07:00,0,0,0,0,0,0,0
14/10/2050 08:00,0,0,0,0,0,0,0
14/10/2050 09:00,0,0,0,0,0,0,0
14/10/2050 10:00,0,0,0,0,0,0,0
14/10/2050 11:00,0,0,0,0,0,0,0
14/10/2050 12:00,0,0,0,0,0,0,0
14/10/2050 13:00,0,0,0,0,0,0,0
14/10/2050 14:00,0,0,0,0,0,0,0
14/10/2050 15:00,0,0,0,0,0,0,0
14/10/2050 16:00,0,0,0,0,0,0,0
14/10/2050 17:00,0,0,0,0,0,0,0
14/10/2050 18:00,0,0,0,0,0,0,0
14/10/2050 19:00,0,0,0,0,0,0,0
14/10/2050 20:00,0,0,0,0,0,0,0
14/10/2050 21:00,0,0,0,0,0,0,0
14/10/2050 22:00,0,0,0,0,0,0,0
14/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
15/10/2050 00:00,0,0,0,0,0,0,0
15/10/2050 01:00,0,0,0,0,0,0,0
15/10/2050 02:00,0,0,0,0,0,0,0
15/10/2050 03:00,0,0,0,0,0,0,0
15/10/2050 04:00,0,0,0,0,0,0,0
15/10/2050 05:00,0,0,0,0,0,0,0
15/10/2050 06:00,0,0,0,0,0,0,0
15/10/2050 07:00,0,0,0,0,0,0,0
15/10/2050 08:00,0,0,0,0,0,0,0
15/10/2050 09:00,0,0,0,0,0,0,0
15/10/2050 10:00,0,0,0,0,0,0,0
15/10/2050 11:00,0,0,0,0,0,0,0
15/10/2050 12:00,0,0,0,0,0,0,0
15/10/2050 13:00,0,0,0,0,0,0,0
15/10/2050 14:00,0,0,0,0,0,0,0
15/10/2050 15:00,0,0,0,0,0,0,0
15/10/2050 16:00,0,0,0,0,0,0,0
15/10/2050 17:00,0,0,0,0,0,0,0
15/10/2050 18:00,0,0,0,0,0,0,0
15/10/2050 19:00,0,0,0,0,0,0,0
15/10/2050 20:00,0,0,0,0,0,0,0
15/10/2050 21:00,0,0,0,0,0,0,0
15/10/2050 22:00,0,0,0,0,0,0,0
15/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
16/10/2050 00:00,0,0,0,0,0,0,0
16/10/2050 01:00,0,0,0,0,0,0,0
16/10/2050 02:00,0,0,0,0,0,0,0
16/10/2050 03:00,0,0,0,0,0,0,0
16/10/2050 04:00,0,0,0,0,0,0,0
16/10/2050 05:00,0,0,0,0,0,0,0
16/10/2050 06:00,0,0,0,0,0,0,0
16/10/2050 07:00,0,0,0,0,0,0,0
16/10/2050 08:00,0,0,0,0,0,0,0
16/10/2050 09:00,0,0,0,0,0,0,0
16/10/2050 10:00,0,0,0,0,0,0,0
16/10/2050 11:00,0,0,0,0,0,0,0
16/10/2050 12:00,0,0,0,0,0,0,0
16/10/2050 13:00,0,0,0,0,0,0,0
16/10/2050 14:00,0,0,0,0,0,0,0
16/10/2050 15:00,0,0,0,0,0,0,0
16/10/2050 16:00,0,0,0,0,0,0,0
16/10/2050 17:00,0,0,0,0,0,0,0
16/10/2050 18:00,0,0,0,0,0,0,0
16/10/2050 19:00,0,0,0,0,0,0,0
16/10/2050 20:00,0,0,0,0,0,0,0
16/10/2050 21:00,0,0,0,0,0,0,0
16/10/2050 22:00,0,0,0,0,0,0,0
16/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
17/10/2050 00:00,0,0,0,0,0,0,0
17/10/2050 01:00,0,0,0,0,0,0,0
17/10/2050 02:00,0,0,0,0,0,0,0
17/10/2050 03:00,0,0,0,0,0,0,0
17/10/2050 04:00,0,0,0,0,0,0,0
17/10/2050 05:00,0,0,0,0,0,0,0
17/10/2050 06:00,0,0,0,0,0,0,0
17/10/2050 07:00,0,0,0,0,0,0,0
17/10/2050 08:00,0,0,0,0,0,0,0
17/10/2050 09:00,0,0,0,0,0,0,0
17/10/2050 10:00,0,0,0,0,0,0,0
17/10/2050 11:00,0,0,0,0,0,0,0
17/10/2050 12:00,0,0,0,0,0,0,0
17/10/2050 13:00,0,0,0,0,0,0,0
17/10/2050 14:00,0,0,0,0,0,0,0
17/10/2050 15:00,0,0,0,0,0,0,0
17/10/2050 16:00,0,0,0,0,0,0,0
17/10/2050 17:00,0,0,0,0,0,0,0
17/10/2050 18:00,0,0,0,0,0,0,0
17/10/2050 19:00,0,0,0,0,0,0,0
17/10/2050 20:00,0,0,0,0,0,0,0
17/10/2050 21:00,0,0,0,0,0,0,0
17/10/2050 22:00,0,0,0,0,0,0,0
17/10/2050 23:00,0,-357355,-2426129,-1099406403,-172638300,-1123216913,0
18/10/2050 00:00,0,0,0,0,0,0,0
18/10/2050 01:00,0,0,0,0,0,0,0
18/10/2050 02:00,0,0,0,0,0,0,0
18/10/2050 03:00,0,0,0,0,0,0,0
18/10/2050 04:00,0,0,0,0,0,0,0
18/10/2050 05:00,0,0,0,0,0,0,0
18/10/2050 06:00,0,0,0,0,0,0,0
18/10/2050 07:00,0,0,0,0,0,0,0
18/10/2050 08:00,0,0,0,0,0,0,0
18/10/2050 09:00,0,0,0,0,0,0,0
18/10/2050 10:00,0,0,0,0,0,0,0
18/10/2050 11:00,0,0,0,0,0,0,0
18/10/2050 12:00,0,0,0,0,0,0,0
18/10/2050 13:00,0,0,0,0,0,0,0
18/10/2050 14:00,0,0,0,0,0,0,0
18/10/2050 15:00,0,0,0,0,0,0,0
18/10/2050 16:00,0,0,0,0,0,0,0
18/10/2050 17:00,0,0,0,0,0,0,0
